data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7079301,887,YEM52206,52206,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-) 35th Armored Brigade",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Taizz,"As Silw",,"As Silw",13.3289,44.2171,2,"Al Mashhad Al Yemeni; Yemen Data Project","Local partner-National","On 4 May 2020, pro-Hadi forces of the 35th Armored Brigade reportedly thwarted an attack of pro-Houthi forces coming from Dimnat Khadir in As Silw front in the southeast of Taizz governorate, killing and injuring a number of fighters. Unknown reported fatalities coded as 10.",10,1589229240,YEM
7079300,887,YEM52205,52205,"04 May 2020",2020,1,"Strategic developments","Change to group/activity","Operation Restoring Hope","Military Forces of Saudi Arabia (2015-)",8,,,0,80,"Middle East",Yemen,Suqutra,Hidaybu,,Hadibu,12.6501,54.0223,1,"YNP; Yemen Data Project","Local partner-National","On 4 May 2020, Saudi forces in the capital city of Socotra island, Hadibu (Hidaybu, Suqutra), reportedly launched a recruitment campaign to establish a new military force that is neutral from both pro-STC and pro-Hadi forces that recently clashed in the island.",0,1589229240,YEM
7079299,887,YEM52204,52204,"04 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2012-) Shabwani Elite Forces","STC: Southern Transitional Council; Operation Restoring Hope; Military Forces of the United Arab Emirates (2004-)",1,11,"Middle East",Yemen,Shabwah,Jardan,,"Al Alam Military Camp",14.9403,46.6711,1,"Al Hayat (Yemen); Al Khabar al Yemeni; Yemen Data Project","Local partner-National","On 4 May 2020, clashes reportedly erupted between pro-STC forces, assumed to be Shabwani Elite forces from previous activity in the area, and pro-Hadi forces in the vicinity of Al Alam military camp (Jardan, Shabwah) with no report of fatalities nor injuries. A mortar shell reportedly fell inside the camp, however, and killed and injured a number of UAE soldiers. Unknown reported fatalities coded as 10.",10,1589229240,YEM
7079298,887,YEM52203,52203,"04 May 2020",2020,1,"Strategic developments",Arrests,"Police Forces of Yemen (2012-) Special Security Forces","Al Islah Party",1,"Civilians (Yemen)","Journalists (Yemen)",7,17,"Middle East",Yemen,Shabwah,Ataq,,Ataq,14.5377,46.8319,3,"Yemen Data Project; 4 May News; Aden al Ghad; Crater Sky","Local partner-National","On 4 May 2020, Islah-affiliated Special Forces reportedly arrested a journalist in Shabwah governorate as he was travelling from Aden to spend the month of Ramadan with his family in Shabwah.",0,1589229240,YEM
7079297,887,YEM52202,52202,"04 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,Marib,Majzar,,Majzar,15.85,44.775,2,"Yemen Data Project; Ansar Allah","Local partner-National","On 4 May 2020, two Saudi-led coalition air raids were reported on Majzar district west of Marib city (Marib) with no report of fatalities nor injuries.",0,1589229240,YEM
7079296,887,YEM52200,52200,"04 May 2020",2020,1,"Explosions/Remote violence",Grenade,"Unidentified Armed Group (Yemen)",,3,"Military Forces of Yemen (2012-) Security Belt Forces",,1,13,"Middle East",Yemen,Lahij,Tuban,,"Ar Rubat",12.9504,44.9552,1,"Al Mandeb; Yemen Data Project","Local partner-National","On 4 May 2020, an unidentified gunman reportedly threw a hand grenade at forces manning a checkpoint in Ar Rubat area of Tuban district (Lahij), assumed to be Security Belt Forces, injuring four soldiers. The man was subsequently shot and injured.",0,1589229240,YEM
7079295,887,YEM52196,52196,"04 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,"Al Jawf","Khabb wa ash Shaaf",,"Al Mahjal",16.7117,44.8477,2,"Ansar Allah; Yemen Data Project","Local partner-National","On 4 May 2020, six Saudi-led coalition air raids were reported on Khabb wa ash Shaaf district in northern Yemen (Al Jawf) with no report of fatalities nor injuries.",0,1589229240,YEM
7079294,887,YEM52195,52195,"04 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah",Hays,,Hays,13.9317,43.4831,1,"Al Amaliqah; Yemen Data Project","Local partner-National","On 4 May 2020, pro-Houthi forces reportedly fired medium weapons and sniper rifles at residential neighbourhoods of Hays city in western Yemen (Hays, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079293,887,YEM52194,52194,"04 May 2020",2020,1,Battles,"Armed clash","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah",Hays,,Hays,13.9317,43.4831,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 4 May 2020, anti-Houthi National Resistance forces claimed to have thwarted an attack of pro-Houthi forces in Hays district in western Yemen (Al Hudaydah), killing and injuring a number of fighters. Unknown reported fatalities coded as 10.",10,1589229240,YEM
7079292,887,YEM52193,52193,"04 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hawak",,"Al Hudaydah-Al Hudaydah International Airport",14.753,42.9763,1,"Yemen Data Project; Yemen Press Agency","Local partner-National","On 4 May 2020, anti-Houthi National Resistance forces reportedly fired artillery shells at Hodeidah aiport in the south of the Red Sea port city (Al Hawak, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079291,887,YEM52192,52192,"04 May 2020",2020,1,"Strategic developments","Change to group/activity","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Street 90",14.8355,42.9781,1,"Yemen Data Project; Al Masirah","Local partner-National","On 4 May 2020, anti-Houthi National Resistance forces reportedly established fortifications with military bulldozers east of the Youth Complex in Street 90 in the north of Hodeidah Red Sea port city (Al Hali, Al Hudaydah).",0,1589229240,YEM
7079290,887,YEM52191,52191,"04 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Street 50",14.7939,42.9994,1,"Al Masirah; Yemen Data Project","Local partner-National","On 4 May 2020, anti-Houthi National Resistance forces reportedly fired two shells at a house on Street 50 in the east of Hodeidah Red Sea port city (Al Hali, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079289,887,YEM52190,52190,"04 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces","Operation Restoring Hope",3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-7 July",14.8033,42.9809,1,"Yemen Data Project; Al Masirah","Local partner-National","On 4 May 2020, anti-Houthi National Resistance and Saudi-led coalition forces reportedly fired heavy and medium machine guns at Ad Dubyani area of July 7 neighbourhood in the northeast of Hodeidah Red Sea port city (Al Hali, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079288,887,YEM52189,52189,"04 May 2020",2020,1,"Strategic developments","Change to group/activity","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Al Hudaydah-Kilu 16",14.7979,43.0789,1,"Ansar Allah; Yemen Data Project","Local partner-National","On 4 May 2020, anti-Houthi National Resistance forces reportedly established fortifications in Kilu 16 area in the east of Hodeidah Red Sea port city (Ad Durayhimi, Al Hudaydah).",0,1589229240,YEM
7079287,887,YEM52188,52188,"04 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 4 May 2020, pro-Houthi forces reportedly fired mortar shells and 14.5mm, 12.7mm and 7.62mm machine guns at residential areas of Durayhimi district in western Yemen (Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079286,887,YEM52187,52187,"04 May 2020",2020,1,Battles,"Non-state actor overtakes territory","Al Hayash Tribal Militia (Yemen)",,4,"Military Forces of Yemen (2016-) Supreme Political Council",,1,14,"Middle East",Yemen,"Al Bayda","At Taffah",,"Al Hayash",14.1301,45.3391,2,"Aden News; Yemen Data Project","Local partner-National","On 4 May 2020, clashes reportedly erupted between Al Hayash tribesmen and pro-Houthi forces following tensions in the tribal region (At Taffah, Al Bayda) with no report of fatalities nor injuries. Tribesmen reportedly took control of a number of checkpoints and other locations, notably in Ad Daqiq, as pro-Houthi forces were forced to withdraw.",0,1589229240,YEM
7079285,887,YEM52186,52186,"04 May 2020",2020,1,Battles,"Non-state actor overtakes territory","Al Hayash Tribal Militia (Yemen)",,4,"Military Forces of Yemen (2016-) Supreme Political Council",,1,14,"Middle East",Yemen,"Al Bayda","At Taffah",,"Ad Daqiq",14.1889,45.3774,1,"Yemen Data Project; Aden News","Local partner-National","On 4 May 2020, clashes reportedly erupted between Al Hayash tribesmen and pro-Houthi forces following tensions in the tribal region (At Taffah, Al Bayda) with no report of fatalities nor injuries. Tribesmen reportedly took control of a number of checkpoints and other locations, notably in Ad Daqiq, as pro-Houthi forces were forced to withdraw.",0,1589229240,YEM
7079476,887,YEM52148,52148,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Ad Dali","Al Azariq",,"Dhi Jalal",13.6238,44.7075,2,"Belqees Rights",Other,"On 3 May 2020, Houthi forces reportedly shelled residential areas in Al Azariq district (Ad Dali), with no reports of fatalities or damage.",0,1589229241,YEM
7079439,887,YEM52181,52181,"03 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-) 35th Armored Brigade",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Taizz,"As Silw",,"As Silw",13.3289,44.2171,2,"Aden al Ghad",National,"On 3 May 2020, the 35th Armoured Brigade reportedly thwarted a Houthi attack on Naqil as Silw and on the As Silw front (As Silw, Taizz), incurring fatalities and damage to equipment before Houthi forces retreated. Unclear fatalities coded as 10.",10,1589229240,YEM
7079438,887,YEM52147,52147,"03 May 2020",2020,1,Protests,"Peaceful protest","Protesters (Yemen)",,6,,,0,60,"Middle East",Yemen,Abyan,Lawdar,,Lawdar,13.8828,45.8686,1,"Aden al Ghad",Subnational,"On 3 May 2020, dozens of people demonstrated in Lawdar city (Lawdar, Abyan) in support of the STC and for self-administration of South Yemen. [size=dozens]",0,1589229240,YEM
7079284,887,YEM52182,52182,"03 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Taizz,"Dimnat Khadir",,"Ad Dimnah",13.454,44.1817,2,"Yemen Data Project; Al Mashhad Al Yemeni","Local partner-National","On 3 May 2020, pro-Houthi reinforcements reportedly arrived in Dimnat Khadir district (Taizz) from Al Hawban region (Sabir Al Mawadim, Taizz) and Ibb governorate.",0,1589229240,YEM
7079283,887,YEM52180,52180,"03 May 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Yemen)",,3,"Police Forces of Yemen (2012-)",,1,13,"Middle East",Yemen,Taizz,"Al Mudhaffar",,Taizz-Birarah,13.5859,43.996,1,"Yemen Data Project; Al Mushahid","Local partner-National","On 3 May 2020, an unidentified gunman reportedly killed a member of An Nasr police department in Birarah area in the west of Taizz city (Al Mudhaffar, Taizz) as the latter was seizing weapons from other gunmen.",1,1589229240,YEM
7079282,887,YEM52179,52179,"03 May 2020",2020,1,"Strategic developments","Change to group/activity","Operation Restoring Hope","Military Forces of Saudi Arabia (2015-)",8,,,0,80,"Middle East",Yemen,Suqutra,Hidaybu,,"Socotra Airport",12.6307,53.9058,1,"YNP; Yemen Data Project","Local partner-National","On 4 May 2020, three Saudi planes reportedly landed at Socotra airport (Hidaybu, Suqutra) amid a large deployment of Saudi forces on the island to ease growing tensions between pro-STC and pro-Hadi camps.",0,1589229240,YEM
7079281,887,YEM52178,52178,"03 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2012-)","STC: Southern Transitional Council; Military Forces of Yemen (2012-)",1,,,0,10,"Middle East",Yemen,Suqutra,Hidaybu,,Hadibu,12.6501,54.0223,3,"Twitter; Yemen Data Project; YNP","Local partner-National","On 3 May 2020, dozens of fighters from the 1st Naval Brigade on the island of Socotra, who had previously joined the pro-STC mutiny, reportedly left the newly formed pro-STC faction, coded as Security Belt Forces by default due to the lack of more precise information, following the appointment of a commander from Ad Dali governorate by the STC leadership.",0,1589229240,YEM
7079280,887,YEM52177,52177,"03 May 2020",2020,1,Battles,"Armed clash","Southern Resistance",,3,"Military Forces of Yemen (2012-)","Al Islah Party",1,13,"Middle East",Yemen,Shabwah,"Merkhah As Sufla",,Khawrah,14.432,46.1544,2,"Yemen Data Project; Yemen Press Agency; YNP","Local partner-National","On 3 May 2020, clashes reportedly erupted between Southern Resistance fighters and Islah-affiliated pro-Hadi forces after the former fired RPGs and other weapons at As Sadah fort (Merkhah As Sufla, Shabwah). A number of pro-Hadi fighters were reported killed and injured; unknown reported fatalities coded as 10. *Note that some sources located As Sadah fort in neighbouring Nisab district.",10,1589229240,YEM
7079279,887,YEM52176,52176,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Operation Restoring Hope","Military Forces of Saudi Arabia (2015-)",8,,,0,80,"Middle East",Yemen,Sadah,Haydan,,Tallan,16.7333,43.3333,1,"Yemen Data Project; Al Masirah","Local partner-National","On 3 May 2020, Saudi rocket and artillery shelling was reported on populated areas of Tallan area in northwestern Yemen (Haydan, Sadah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079278,887,YEM52175,52175,"03 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,"Military Forces of Yemen (2016-) Supreme Political Council",,1,18,"Middle East",Yemen,Marib,Sirwah,,"Suq Sirwah",15.4493,45.0189,2,"Yemen Now News; Yemen Data Project","Local partner-National","On 3 May 2020, two Saudi-led coalition air raids were reported on pro-Houthi forces in Sirwah district west of Marib city (Marib) and five others on Khabb wa ash Shaaf district in northern Yemen (Al Jawf), killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across two locations.",5,1589229240,YEM
7079277,887,YEM52174,52174,"03 May 2020",2020,1,"Strategic developments","Disrupted weapons use","Operation Restoring Hope",,8,"Military Forces of Yemen (2016-) Supreme Political Council",,1,18,"Middle East",Yemen,Marib,Marib,,"At Tadawin",15.6,45.3333,1,"Al Najashi; Twitter; Yemen Data Project","Local partner-National","On 3 May 2020, Saudi-led coalition Patriot air defence systems reportedly intercepted at least one ballistic missile fired by pro-Houthi forces over At Tadawin military camp north of Marib city (Marib) with no report of fatalities nor injuries.",0,1589229240,YEM
7079276,887,YEM52173,52173,"03 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,"Military Forces of Yemen (2016-) Supreme Political Council",,1,18,"Middle East",Yemen,"Al Jawf","Khabb wa ash Shaaf",,"Al Mahjal",16.7117,44.8477,2,"Yemen Now News; Yemen Data Project","Local partner-National","On 3 May 2020, two Saudi-led coalition air raids were reported on pro-Houthi forces in Sirwah district west of Marib city (Marib) and five others on Khabb wa ash Shaaf district in northern Yemen (Al Jawf), killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across two locations.",5,1589229240,YEM
7079275,887,YEM52172,52172,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"Al Jabaliyah",14.0725,43.1589,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 3 May 2020, anti-Houthi National Resistance forces claimed to have shelled pro-Houthi forces outside Al Jabaliyah area in western Yemen (At Tuhayat, Al Hudaydah) after the latter fired at farms and villages in the area. No fatalities nor injuries were reported.",0,1589229240,YEM
7079274,887,YEM52171,52171,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"Al Jabaliyah",14.0725,43.1589,1,"Yemen Data Project; Al Amaliqah","Local partner-National","On 3 May 2020, pro-Houthi forces reportedly fired mortar shells, RPGs and 14.5mm, 12.7mm and 7.62mm machine guns, in addition to sniper rifles, at farms and populated villages in Al Jabaliyah area in western Yemen (At Tuhayat, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079273,887,YEM52170,52170,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Street 50",14.7939,42.9994,1,"Al Masirah; Yemen Data Project","Local partner-National","On 3 May 2020, anti-Houthi National Resistance forces reportedly fired heavy and medium weapons at scattered areas of Street 50 in the east of Hodeidah Red Sea port city (Al Hali, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079272,887,YEM52169,52169,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Al Hali",,"Al Hudaydah-Madinat al Salah",14.82,42.994,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 3 May 2020, pro-Houthi forces reportedly fired 14.5mm, 12.7mm and 7.62mm machine guns east of Salah Complex in the north of Hodeidah Red Sea port city (Al Hali, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079271,887,YEM52168,52168,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Al Hudaydah-Kilu 16",14.7979,43.0789,1,"Ansar Allah; Yemen Data Project","Local partner-National","On 3 May 2020, anti-Houthi National Resistance forces reportedly fired eight mortar shells at Kilu 16 area in the east of Hodeidah Red Sea port city (Ad Durayhimi, Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079270,887,YEM52167,52167,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 3 May 2020, pro-Houthi forces reportedly fired mortar shells and 14.5 and 12.7mm machine guns at Durayhimi district in western Yemen (Al Hudaydah) with no report of fatalities nor injuries.",0,1589229240,YEM
7079269,887,YEM52166,52166,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Ansar Allah; Al Masirah; Yemen Data Project","Local partner-National","On 3 May 2020, anti-Houthi National Resistance forces reportedly fired heavy and medium weapons at Ad Dahfash village in western Yemen (Ad Durayhimi, Al Hudaydah), as well as nine mortar shells north and west of the village, with no report of fatalities nor injuries. Property, however, was allegedly damaged.",0,1589229240,YEM
7079268,887,YEM52165,52165,"03 May 2020",2020,1,Battles,"Armed clash","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 3 May 2020, anti-Houthi National Resistance forces claimed to have thwarted an attack of pro-Houthi forces east of Durayhimi in western Yemen (Ad Durayhimi, Al Hudaydah), destroying military equipment and killing and injuring a number of fighters. Unknown reported fatalities coded as 10.",10,1589229240,YEM
7079267,887,YEM52164,52164,"03 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Bayda","Radman Al Awad",,"An Najd",14.4215,45.296,2,"Yemen Data Project; Al Mashhad Al Araby","Local partner-National","On 3 May 2020, pro-Houthi reinforcements reportedly arrived in Radman Al Awad district (Al Bayda) from the cities of Al Bayda and Rada as tensions between tribesmen and pro-Houthi forces are increasing in Al Bayda governorate.",0,1589229240,YEM
7079266,887,YEM52163,52163,"03 May 2020",2020,1,Battles,"Government regains territory","Military Forces of Yemen (2012-) Amajid Brigade","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda",Mukayras,,Mukayras,13.9443,45.6707,2,"Yemen Data Project; Al Masdar","Local partner-National","On 3 May 2020, Amajid Brigade and Hazamiyah Resistance forces (coded as Southern Resistance) reportedly took contol of Al Amir (As Sawmaah, Al Bayda) and Dhirwah (Mukayras, Al Bayda) areas, in addition to other locations in the east of Mukayras district, from pro-Houthi forces following clashes that started on 2 May and resulted in fatalities and injuries on both sides. Unknown reported fatalities coded as 10 and spread across three locations in two days.",1,1589229240,YEM
7079265,887,YEM52162,52162,"03 May 2020",2020,1,Battles,"Government regains territory","Military Forces of Yemen (2012-) Amajid Brigade","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda",Mukayras,,Dhirwah,13.9294,45.7682,1,"Yemen Data Project; Al Masdar","Local partner-National","On 3 May 2020, Amajid Brigade and Hazamiyah Resistance forces (coded as Southern Resistance) reportedly took contol of Al Amir (As Sawmaah, Al Bayda) and Dhirwah (Mukayras, Al Bayda) areas, in addition to other locations in the east of Mukayras district, from pro-Houthi forces following clashes that started on 2 May and resulted in fatalities and injuries on both sides. Unknown reported fatalities coded as 10 and spread across three locations in two days.",2,1589229240,YEM
7079264,887,YEM52161,52161,"03 May 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Operation Restoring Hope",,8,,,0,80,"Middle East",Yemen,"Al Bayda",Mukayras,,"Aqabat Thirah",13.8874,45.774,1,"Yemen Data Project; Al Masdar","Local partner-National","On 3 May 2020, Saudi-led coalition air raids were reported on Aqabat Thirah area at the border between Al Bayda and Abyan governorates in southern Yemen (Mukayras, Al Bayda) with no report of fatalities nor injuries.",0,1589229240,YEM
7079263,887,YEM52160,52160,"03 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Al Bayda","At Taffah",,"Al Hayash",14.1301,45.3391,2,"Yemen Data Project; Aden News","Local partner-National","On 3 May 2020, pro-Houthi reinforcements reportedly arrived in Al Hayash tribal region (At Taffah, Al Bayda) as tensions between tribesmen and pro-Houthi forces are increasing in Al Bayda governorate.",0,1589229240,YEM
7079262,887,YEM52159,52159,"03 May 2020",2020,1,Battles,"Government regains territory","Military Forces of Yemen (2012-) Amajid Brigade","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawmaah",,"Al Amir",14.0348,45.7143,2,"Yemen Data Project; Al Masdar","Local partner-National","On 3 May 2020, Amajid Brigade and Hazamiyah Resistance forces (coded as Southern Resistance) reportedly took contol of Al Amir (As Sawmaah, Al Bayda) and Dhirwah (Mukayras, Al Bayda) areas, in addition to other locations in the east of Mukayras district, from pro-Houthi forces following clashes that started on 2 May and resulted in fatalities and injuries on both sides. Unknown reported fatalities coded as 10 and spread across three locations in two days.",2,1589229240,YEM
7079261,887,YEM52158,52158,"03 May 2020",2020,1,Riots,"Violent demonstration","Rioters (Yemen)",,5,,,0,50,"Middle East",Yemen,Aden,"Khur Maksar",,"Aden-Khawr Maksar",12.8123,45.0334,2,"Yemen Data Project; Aden News","Local partner-National","On 3 May 2020, residents reportedly took to the streets of Khur Maksar district in Aden city to condemn deteriorating health conditions in light of new reported coronavirus cases and to demand the departure of STC authorities. Rioters blocked streets with burning tires. [size=no report]",0,1589229240,YEM
7079260,887,YEM52157,52157,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Naqil Hajar",13.8666,44.6235,1,"Yemen Data Project; Yemen Window","Local partner-National","On 3 May 2020, pro-Houthi forces reportedly shelled houses in Salim [Naqil Hajar] and Human villages (Qaatabah, Ad Dali) with no report of fatalities nor injuries.",0,1589229240,YEM
7079259,887,YEM52156,52156,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Ad Dali",Qaatabah,,Human,13.8663,44.636,1,"Yemen Data Project; Yemen Window","Local partner-National","On 3 May 2020, pro-Houthi forces reportedly shelled houses in Salim [Naqil Hajar] and Human villages (Qaatabah, Ad Dali) with no report of fatalities nor injuries.",0,1589229240,YEM
7079258,887,YEM52155,52155,"03 May 2020",2020,1,Battles,"Armed clash","Southern Resistance","Military Forces of Yemen (2012-) 30th Brigade",3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Habil al Ubaydi",13.8865,44.62,2,"Yemen Data Project; Al Mandeb","Local partner-National","On 3 May 2020, forces from Ash Shubaji Martyrs Battalion of the 6th Southern Resistance Brigade, supported by the 30th Brigade, reportedly thwarted an attack of pro-Houthi forces in Al Fajir front (Qaatabah, Ad Dali). Clashes between Southern Resistance and 30th Brigade forces on one side and pro-Houthi forces on the other were also reported in Bab Ghaliq, Habil al Ubaydi, Habil al Kalb and Habil al Yubi, killing a total of 17 pro-Houthi fighters, including three leaders, and a member of the 30th Brigade. Fatalities coded as 18 and spread across five locations.",3,1589229239,YEM
7079257,887,YEM52154,52154,"03 May 2020",2020,1,Battles,"Armed clash","Southern Resistance","Military Forces of Yemen (2012-) 30th Brigade",3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Habil al Kalb",13.8673,44.6261,2,"Yemen Data Project; Al Mandeb","Local partner-National","On 3 May 2020, forces from Ash Shubaji Martyrs Battalion of the 6th Southern Resistance Brigade, supported by the 30th Brigade, reportedly thwarted an attack of pro-Houthi forces in Al Fajir front (Qaatabah, Ad Dali). Clashes between Southern Resistance and 30th Brigade forces on one side and pro-Houthi forces on the other were also reported in Bab Ghaliq, Habil al Ubaydi, Habil al Kalb and Habil al Yubi, killing a total of 17 pro-Houthi fighters, including three leaders, and a member of the 30th Brigade. Fatalities coded as 18 and spread across five locations.",4,1589229239,YEM
